Merchant ID,Account Name,Account Type,Sector,MCC.,Account Owner,Account Status.,Activated Date,Country,Referral Source
172870,BIG 7 SAFARI TOURS COMPANY LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,David Msando,Activated,"Sep 25, 2025",Tanzania,Self Search
173093,MARIDADI COUTURE LIMITED,"Fashion, Clothes & Accessories",Retail,5691- Men and Women Clothing Stores,Violet Ogetange,Activated,"Sep 30, 2025",Kenya,Account Management Referral
172903,THE RUUTS BEAUTY WORLD LIMITED,Salon,Retail,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,"Sep 25, 2025",Kenya,Account Management Referral
172959,KARA SPACE UGANDA LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Dyline Busiingye,Finalized,"Sep 26, 2025",Uganda,Self Search
172901,Blessed Bonds Surrogacy Limited,Health services,Retail,8011- Doctors & Physicians,Ann Njoroge,Finalized,"Sep 25, 2025",Kenya,Account Management Referral
172881,SHEELAHS KREATIVE DESIGN,"Fashion, Clothes & Accessories",Retail,5399-Miscellaneous General Merchant (Small Retail),Susan Matiko,Activated,"Sep 25, 2025",Kenya,Self Search
172897,UYOGA HOMESTAY,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Fortunatus Massawe,Finalized,"Sep 26, 2025",Tanzania,Self Search
172923,NODE NEST DIGITAL LIMITED,Business Not Elsewhere Classified,Retail,5399-Miscellaneous General Merchant (Small Retail),Quesera Wekesa,Activated,"Sep 30, 2025",Kenya,Self Search
172859,PRIDE ADVENTURE Ltd,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Collins Kweyamba,Finalized,"Sep 25, 2025",Rwanda,Self Search
172840,ABC INPUT SOLUTIONS,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Raymond Eguru,Activated,"Sep 25, 2025",Uganda,N/A
172856,ABIHANA GENERAL TRADING COMPANY LIMITED,Bar / Lounge,Hospitality,5812- Eating Place & Restaurant,Sharon Munguryek,Finalized,"Sep 26, 2025",Uganda,N/A
171338,Red Rad Republik,E-Commerce,E-Commerce,"7997- Clubs-Country Clubs, Membership (Athletic, Recreation, Sports), Private Golf Courses",Jonathan Mwai,Finalized,"Sep 25, 2025",Kenya,Self Search
172864,ORCHARD CREEK LIMITED,Bar / Lounge,Retail,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Janet Lenakae,Finalized,"Sep 25, 2025",Kenya,Self Search
166401,GLOWBRUZZ AESTHETICS,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elia Mwakijale,Finalized,"Sep 24, 2025",Tanzania,N/A
172851,SIAYA INTERNATIONAL TRADE AND INVESTMENT CONFERENCE,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Samuel Oloo,Activated,"Oct 2, 2025",Kenya,Helpdesk
172850,SIAYA INTERNATIONAL TRADE AND INVESTMENT CONFERENCE,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Samuel Oloo,Activated,"Oct 2, 2025",Kenya,Helpdesk
172877,FEEL JETS AVIATION LIMITED,Airline,Travel,"4511- Airlines, Air Carriers",Violet Ogetange,Activated,"Sep 25, 2025",Kenya,Chat
172868,Doogsan Enterprise Limited,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Jonah Rop,Finalized,"Sep 25, 2025",Kenya,Account Management Referral
172853,Kochely Tours And Travel,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Lincey Wanjiku,Finalized,"Sep 25, 2025",Kenya,Self Search
172843,The Common Liqour Store,Liquor Store,Retail,"5921- Package Stores- Beer, Wine and Liquor",Elijah Makau,Activated,"Sep 25, 2025",Kenya,Bank Referral
172855,SHEMERA CLOTHING STORE,"Fashion, Clothes & Accessories",Retail,5691- Men and Women Clothing Stores,Moses Ochom,Activated,"Sep 25, 2025",Uganda,Account Management Referral
172839,KACOKE MADIT HOTELS LTD,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Moses Ochom,Activated,"Sep 25, 2025",Uganda,Bank Referral
172806,D & COZY LOUNGE,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",Elia Mwakijale,Finalized,"Sep 25, 2025",Tanzania,N/A
172648,WILD PULSE ADVENTURES,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elia Mwakijale,Finalized,"Sep 24, 2025",Tanzania,N/A
172768,MEI LIN INTERNATIONAL CASINO LTD,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Juliet Nalwoga,Finalized,"Oct 5, 2025",Uganda,N/A
167974,SANGELA SYSTEMS,E-Commerce,E-Commerce,4814- Telecommunication Services,Marko Lambaldo,Activated,"Sep 26, 2025",Tanzania,N/A
166422,Rivershine Eateries,Property Management,Hospitality,"7011- Hotels, Motels and Resorts",Anthony Ngunyi,Closed due to Fraud,"Sep 24, 2025",Kenya,Employee Referral
145645,UBUMWE TOURS AND TRAVEL (U) LTD,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Dyline Busiingye,Finalized,"Sep 24, 2025",Uganda,Landing Page
172772,Safari Parks Outreach,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Bestina Ngagani,Finalized,"Sep 24, 2025",Tanzania,Walk-In
172704,Savannastrides Safari,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Janet Lenakae,Finalized,"Sep 25, 2025",Kenya,Self Search
172751,DPSINGH & ASSOCIATES LIMITED,Consultancy,Retail,"7392- Consulting, Management and Public Relations Services",Collins Kweyamba,Finalized,"Sep 25, 2025",Rwanda,Bank Referral
172763,JH SUITES,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Raymond Eguru,Failed Sanction Checks,,Uganda,Bank Referral
172749,THE PADEL POINT WESTLANDS LIMITED LIABILITY PARTNERSHIP,Sports,Retail,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,"Sep 30, 2025",Kenya,Self Search
172738,HEAVEN NAIL CARE,Salon,Retail,5399-Miscellaneous General Merchant (Small Retail),Emmanuel Ndyakuhaki,Activated,"Oct 1, 2025",Uganda,N/A
172679,NYIKA AFRICA ADVENTURES AND SAFARIS,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Allen Shilinde,Activated,"Sep 26, 2025",Tanzania,Chat
172695,Lemnshan African Adventures Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,David Githaiga,Activated,"Sep 24, 2025",Kenya,N/A
145024,SHOPJANI ECOMMERCE,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),David Githaiga,Activated,"Oct 2, 2025",Kenya,N/A
172691,ENTEBBE SERENITY BREEZE APARTMENTS,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Dyline Busiingye,Activated,"Sep 23, 2025",Uganda,N/A
172649,KERODE SOL FOOD LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Dyline Busiingye,Finalized,"Sep 23, 2025",Uganda,Self Search
172754,Big Rig Petroleum Limited,Petroleum,Retail,5541- Service Station (Retail),Anthony Ngunyi,Finalized,"Sep 30, 2025",Kenya,Employee Referral
172773,BUSHFIRE ADVENTURE,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Palme Paiton Katemana,Finalized,"Sep 25, 2025",Tanzania,N/A
169677,AJAKAI ICT COMPANY,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Bestina Ngagani,Finalized,"Sep 25, 2025",Tanzania,Self Search
172702,LA KAZZA COMPANY LIMITED,"Fashion, Clothes & Accessories",Retail,5691- Men and Women Clothing Stores,Marko Lambaldo,Activated,"Sep 25, 2025",Tanzania,N/A
172711,Coffee Culture,Restaurant,Hospitality,5812- Eating Place & Restaurant,Fortunatus Massawe,Qualified Lead,,Tanzania,Self Search
172762,AMAGAYA GEMSTONE DEALERS,Curio Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),Fortunatus Massawe,Finalized,"Sep 26, 2025",Tanzania,Self Search
172647,MAMNANA ADVENTURES,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Fortunatus Massawe,Finalized,"Sep 23, 2025",Tanzania,N/A
172661,MAASAIFARI COMPANY,Tour Operator,Travel,4722- Travel Agencies Tour Operators,David Msando,Activated,"Sep 24, 2025",Tanzania,Self Search
172685,Mambo Biz Marketing & Distributors,Business Not Elsewhere Classified,Retail,5541- Service Station (Retail),David Githaiga,Activated,"Sep 28, 2025",Kenya,Bank Referral
172655,Lerustique Hotel,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",David Githaiga,Activated,"Sep 30, 2025",Kenya,N/A
172327,Boscia Limited,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",David Githaiga,Activated,"Sep 25, 2025",Kenya,Account Management Referral
172667,TRAVEL MILES Ltd,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Florent Rwamfizi,Activated,"Sep 24, 2025",Rwanda,N/A
172700,Huhuru House Ltd,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Peter Robinson,Finalized,"Sep 26, 2025",Kenya,Bank Referral
172400,CHINA TOWN INTERNATIONAL LIMITED,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Jonathan Ssempa,Failed Sanction Checks,,Uganda,Bank Referral
172727,CHRISTIANITY FOCUS CENTRE LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Raymond Eguru,Finalized,"Sep 24, 2025",Uganda,N/A
172780,THE SWAN & POSH Ltd,"Fashion, Clothes & Accessories",Retail,5691- Men and Women Clothing Stores,Collins Kweyamba,Finalized,"Sep 30, 2025",Rwanda,Self Search
172666,OQATA WELLNESS SOLUTIONS LIMITED,Beauty Shop/Supplies,Retail,5399-Miscellaneous General Merchant (Small Retail),Emmanuel Ndyakuhaki,Finalized,"Sep 23, 2025",Uganda,N/A
171432,Proeli Tech,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Orsbone Obulukhu,Activated,"Sep 25, 2025",Kenya,Social Media
172744,KILIMANI COSMETICS PRODUCTS,E-Commerce,E-Commerce,7230- Barber and Beauty Shops,Janet Lenakae,Finalized,"Sep 30, 2025",Kenya,Chat
170657,ANTEX VENTURES INTERNATIONAL,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Judy Masita,Activated,"Oct 1, 2025",Kenya,Web Research
172631,Woodvale Galaxy Solutions Limited,Electronics Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),Janet Lenakae,Finalized,"Sep 25, 2025",Kenya,Self Search
172668,Kipepeo Business Park,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Susan Mutie,Finalized,"Sep 23, 2025",Kenya,Bank Referral
172767,Dawson Slater Limited,Consultancy,Retail,5399-Miscellaneous General Merchant (Small Retail),Joseph Mbothu,Activated,"Sep 24, 2025",Kenya,Bank Referral
156370,MO TAXI,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Bestina Ngagani,Finalized,"Sep 25, 2025",Tanzania,Helpdesk
173023,Pineway Travel & Tours Limited,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Lincey Wanjiku,Finalized,"Sep 28, 2025",Kenya,Self Search
173050,TJ'S Restaurant Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Jonathan Mwai,Finalized,"Sep 29, 2025",Kenya,Employee Referral
172694,BLUE ZONE PROPERTIES COMPANY LIMITED,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",Elia Mwakijale,Finalized,"Sep 25, 2025",Tanzania,N/A
170845,BLESSING IN ACTIONS BOOK STORE,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elia Mwakijale,Activated,"Sep 24, 2025",Tanzania,N/A
172896,Kisakason Ventures,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elia Mwakijale,Finalized,"Sep 25, 2025",Tanzania,N/A
173025,BAOBAB WAVES LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Simon Mahinda,Activated,"Sep 26, 2025",Kenya,Account Management Referral
172747,NAGURU HER FINANCEWOMEN SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Dyline Busiingye,Closed Won Pending,,Uganda,Self Search
172750,MERENGETI RHINO SAFARI ADVENTURE LTD,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Janet Lenakae,Finalized,"Sep 24, 2025",Kenya,Chat
172785,SAFARI HERD LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Daniel Chebon,Finalized,"Sep 26, 2025",Kenya,Self Search
172511,APARTMENT ON DEMAND LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Alexander Maleko,Activated,"Sep 26, 2025",Kenya,Self Search
170009,Jays Pyrotechnics Limited,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Jonathan Mwai,Finalized,"Sep 23, 2025",Kenya,Self Search
172645,Certiparts Suppliers Limited,E-Commerce,E-Commerce,5013- Motor Vehicle Supplies and New Parts,Ann Njoroge,Finalized,"Sep 29, 2025",Kenya,Helpdesk
124806,Pikseli Creatives,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Sheila Kefa,Finalized,"Sep 29, 2025",Kenya,Chat
172622,QUICK PLUG ELECTRONICS LIMITED,Electronics Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),Susan Matiko,Activated,"Sep 23, 2025",Kenya,Bank Referral
172626,KANDAKA VENTURES,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Raymond Eguru,Activated,"Sep 24, 2025",Uganda,N/A
172006,Spice Island Collective Limited,Furniture store,Retail,"5712- Furniture, Home Furnishings, and Equipment store, Except Appliances",Sadru Kazabula,Failed Sanction Checks,,Tanzania,Merchant Referral
172364,Lana Trzebinski Creations Limited,"Fashion, Clothes & Accessories",Retail,5399-Miscellaneous General Merchant (Small Retail),Samuel Oloo,Finalized,"Sep 23, 2025",Kenya,Self Search
172686,Moonshine Safari Adventures Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Jonah Rop,Finalized,"Sep 24, 2025",Kenya,Self Search
172610,Letseat Ventures,Restaurant,Hospitality,5812- Eating Place & Restaurant,Kabuthu Mwangi,Activated,"Sep 30, 2025",Kenya,N/A
172427,Orange Desserts Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Jonathan Mwai,Finalized,"Sep 23, 2025",Kenya,Self Search
171278,BUKE GROUP LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Orsbone Obulukhu,Finalized,"Sep 25, 2025",Kenya,Self Search
172437,DER CANOPY LIMITED,Bar / Lounge,Hospitality,5812- Eating Place & Restaurant,Orsbone Obulukhu,Finalized,"Sep 23, 2025",Kenya,Self Search
172281,ZANZIBAR TERMINUS,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Allen Shilinde,Activated,"Sep 23, 2025",Tanzania,Helpdesk
172625,Chrissy's House Of Flavors Limited,Restaurant,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Daniel Chebon,Activated,"Sep 23, 2025",Kenya,Self Search
172390,Azzo Apparel Limited,Business Not Elsewhere Classified,Retail,5399-Miscellaneous General Merchant (Small Retail),Janet Lenakae,Rate Approved,,Kenya,Self Search
173197,Magiclean Cleaning Services Limited,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elosy Ngina,Activated,"Sep 30, 2025",Kenya,N/A
171371,Jahawi Limited,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Peter Robinson,Finalized,"Sep 19, 2025",Kenya,Bank Referral
172384,Duma Bush Safaris,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Peter Robinson,Finalized,"Sep 19, 2025",Kenya,Bank Referral
164136,HERACLES LABS LIMITED,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Susan Mutie,Finalized,"Sep 29, 2025",Kenya,Chat
172377,SOUTH COAST OUTDOORS LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Peter Robinson,Finalized,"Sep 23, 2025",Kenya,Self Search
171583,Pemigfin Eco,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Barbara Ogwari,Activated,"Sep 23, 2025",Kenya,Helpdesk
172688,Tembo Voyages Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Barbara Ogwari,Activated,"Sep 24, 2025",Kenya,Helpdesk
172351,VELLA COFFE Ltd,Restaurant,Hospitality,5812- Eating Place & Restaurant,Octave Kazeneza,Activated,"Oct 6, 2025",Rwanda,N/A
171687,QAMILI'S KITCHEN,Catering,Hospitality,5812- Eating Place & Restaurant,Quesera Wekesa,Finalized,"Sep 26, 2025",Kenya,Self Search
172662,WATCH PALACE KENYA LIMITED,Business Not Elsewhere Classified,Retail,5399-Miscellaneous General Merchant (Small Retail),Sheila Kefa,Activated,"Sep 23, 2025",Kenya,Self Search
172036,GATEI ELECTRICAL ENTERPRISE,Electronics Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),Susan Matiko,Closed Won Pending,,Kenya,Chat
172383,Flextime Hardware Ltd,Hardware,Retail,5251- Hardware Store,Peter Robinson,Finalized,"Sep 22, 2025",Kenya,Self Search
172353,IMPALA STAGING & DESIGN WORKS,Consultancy,Retail,5399-Miscellaneous General Merchant (Small Retail),Sandra Ninsiima,Finalized,"Sep 19, 2025",Uganda,N/A
172368,Lhom Limited,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Peter Robinson,Finalized,"Sep 19, 2025",Kenya,Bank Referral
172289,SERENGETI CHEERS,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Fortunatus Massawe,Finalized,"Sep 23, 2025",Tanzania,N/A
172300,The Travel Script Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elosy Ngina,Activated,"Sep 19, 2025",Kenya,Merchant Referral
172371,GRACE THE WEDDING PLANNER & COMPANY,Events,Retail,5399-Miscellaneous General Merchant (Small Retail),Allen Shilinde,Activated,"Sep 22, 2025",Tanzania,Helpdesk
172131,IBYUKI BAR Ltd,Bar / Lounge,Retail,5399-Miscellaneous General Merchant (Small Retail),Octave Kazeneza,Activated,"Oct 6, 2025",Rwanda,N/A
172133,IMOTH INSURANCE BROKERS LTD,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Barbara Ogwari,Activated,"Sep 28, 2025",Kenya,Helpdesk
172226,BURROW 99 LOUNGE,Liquor Store,Retail,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Allen Shilinde,Activated,"Sep 23, 2025",Tanzania,Self Search
172343,JOSEN LEATHER AND CANVAS LIMITED,Business Not Elsewhere Classified,Retail,5399-Miscellaneous General Merchant (Small Retail),Sheila Kefa,Finalized,"Sep 22, 2025",Kenya,Chat
172354,Risk Analysis Services,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Susan Matiko,Activated,"Sep 23, 2025",Kenya,N/A
172410,DELZI Limited,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Florent Rwamfizi,Activated,"Sep 24, 2025",Rwanda,N/A
135733,Faili Limited,Bookshop,Retail,5399-Miscellaneous General Merchant (Small Retail),Daniel Chebon,Activated,"Oct 1, 2025",Kenya,Self Search
172332,JUMEIRAH BEACHFRONT LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Simon Mahinda,Finalized,"Sep 22, 2025",Kenya,Self Search
173316,MJP SOLUTIONS LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Sharon Munguryek,Finalized,"Oct 1, 2025",Uganda,N/A
172263,CAFE JAF'N,Restaurant,Hospitality,5812- Eating Place & Restaurant,Sharon Munguryek,Finalized,"Sep 19, 2025",Uganda,N/A
172366,AMSI TREKKING TOURS,Tour Operator,Travel,4722- Travel Agencies Tour Operators,David Msando,Proposal,,Tanzania,Self Search
172290,SERENGETI PRECIOUS SAFARIS,Tour Operator,Travel,4722- Travel Agencies Tour Operators,David Msando,Finalized,"Sep 22, 2025",Tanzania,Self Search
172863,Villa Allegra Limited,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Jonah Rop,Finalized,"Sep 25, 2025",Kenya,Self Search
172273,Ventura Aviation Limited,Airline,Travel,"4511- Airlines, Air Carriers",Lincey Wanjiku,Finalized,"Sep 19, 2025",Kenya,Self Search
120317,MEERKAT EXPEDITION COMPANY LIMITED,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Palme Paiton Katemana,Finalized,"Sep 19, 2025",Tanzania,N/A
173600,TRUST M&H COMPANY LIMITED,Pharmacy,Retail,5912- Drug store and Pharmacy,Marko Lambaldo,Activated,"Oct 3, 2025",Tanzania,N/A
172314,CARREFOUR HOTEL LTD,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Octave Kazeneza,Failed Sanction Checks,,Rwanda,N/A
170879,WAWLYN LIMITED,E-Commerce,E-Commerce,5732- Electronics Sales,Elia Mwakijale,Finalized,"Sep 19, 2025",Tanzania,N/A
172261,IGENO LIMITED (SINGLE),E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Moses Ochom,Activated,"Sep 29, 2025",Uganda,Helpdesk
172260,GATE- KEY SERVICES COMPANY LIMITED,Car Hire,Travel,4121- Taxicabs and Limo,Moses Ochom,Activated,"Sep 19, 2025",Uganda,Account Management Referral
172276,AERO BEACH ENTEBBE LIMITED,Bar / Lounge,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Juliet Nalwoga,Finalized,"Sep 30, 2025",Uganda,External Referral
172284,GREZDA COMPANY LIMITED,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Judy Masita,Activated,"Sep 19, 2025",Kenya,Bank Referral
172264,MILLENNIA SAFARI COMPANY LIMITED,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Fortunatus Massawe,Activated,"Sep 19, 2025",Tanzania,Self Search
172249,Dinesh Gupta Limited,Spare Parts & Accessories,Retail,5013- Motor Vehicle Supplies and New Parts,Ann Njoroge,Finalized,"Sep 25, 2025",Kenya,Walk-In
171496,BUILDNET CONSTRUCTION MATERIALS AND HARDWARE LIMITED,Business Not Elsewhere Classified,Hospitality,6513- Real Estate Agents and managers-Rentals,Juliet Nalwoga,Finalized,"Sep 18, 2025",Uganda,N/A
